event_id,transaction_description,transaction_type,iban,counterparty_name,counterparty_iban,amount,currency,transaction_subtype,monetary_account_id,updated_timestamp,place_name,place_address,category,geolocation_latitude,geolocation_longitude,geolocation_altitude,geolocation_radius,user_type,merchant_category_code,tags,opening_periods,number_of_recommendation_total,url_google_maps,city,country,event_type,inner_id,owner_user_id,recommendations_category.PENDING,recommendations_category.SKIPPED,recommendations_category.NOT_RECOMMENDED,recommendations_category.RECOMMENDED_UNCATEGORIZED,recommendations_category.RECOMMENDED_FOR_BUSINESS,recommendations_category.RECOMMENDED_FOR_FAMILY,recommendations_category.RECOMMENDED_FOR_DATE,recommendations_category.RECOMMENDED_FOR_MYSELF,recommendations_category.RECOMMENDED_FOR_FRIENDS,categories_friends.PENDING,categories_friends.SKIPPED,categories_friends.NOT_RECOMMENDED,categories_friends.RECOMMENDED_UNCATEGORIZED,categories_friends.RECOMMENDED_FOR_BUSINESS,categories_friends.RECOMMENDED_FOR_FAMILY,categories_friends.RECOMMENDED_FOR_DATE,categories_friends.RECOMMENDED_FOR_MYSELF,categories_friends.RECOMMENDED_FOR_FRIENDS,opening_periods.monday,opening_periods.tuesday,opening_periods.wednesday,opening_periods.thursday,opening_periods.friday,opening_periods.saturday,opening_periods.sunday,opening_periods.open,opening_periods.close,recommendations_category.  PENDING,recommendations_category.  SKIPPED,recommendations_category.  NOT_RECOMMENDED,recommendations_category.  RECOMMENDED_UNCATEGORIZED,recommendations_category.  RECOMMENDED_FOR_BUSINESS,recommendations_category.  RECOMMENDED_FOR_FAMILY,recommendations_category.  RECOMMENDED_FOR_DATE,recommendations_category.  RECOMMENDED_FOR_MYSELF,recommendations_category.  RECOMMENDED_FOR_FRIENDS,categories_friends.  PENDING,categories_friends.  SKIPPED,categories_friends.  NOT_RECOMMENDED,categories_friends.  RECOMMENDED_UNCATEGORIZED,categories_friends.  RECOMMENDED_FOR_BUSINESS,categories_friends.  RECOMMENDED_FOR_FAMILY,categories_friends.  RECOMMENDED_FOR_DATE,categories_friends.  RECOMMENDED_FOR_MYSELF,categories_friends.  RECOMMENDED_FOR_FRIENDS,.transaction_subtype,recommendations_category.   PENDING,recommendations_category.   SKIPPED,recommendations_category.   NOT_RECOMMENDED,recommendations_category.   RECOMMENDED_UNCATEGORIZED,recommendations_category.   RECOMMENDED_FOR_BUSINESS,recommendations_category.   RECOMMENDED_FOR_FAMILY,recommendations_category.   RECOMMENDED_FOR_DATE,recommendations_category.   RECOMMENDED_FOR_MYSELF,recommendations_category.   RECOMMENDED_FOR_FRIENDS,categories_friends.   PENDING,categories_friends.   SKIPPED,categories_friends.   NOT_RECOMMENDED,categories_friends.   RECOMMENDED_UNCATEGORIZED,categories_friends.   RECOMMENDED_FOR_BUSINESS,categories_friends.   RECOMMENDED_FOR_FAMILY,categories_friends.   RECOMMENDED_FOR_DATE,categories_friends.   RECOMMENDED_FOR_MYSELF,categories_friends.   RECOMMENDED_FOR_FRIENDS,opening_periods.weekdays,opening_periods.weekend,recommendations_category.PENDIND,categories_friends.RECOMMDED_FOR_FRIENDS,recommendations_category.SKIIPPED,categories_friends.SKIIPPED,recommendations_category.    PENDING,recommendations_category.    SKIPPED,recommendations_category.    NOT_RECOMMENDED,recommendations_category.    RECOMMENDED_UNCATEGORIZED,recommendations_category.    RECOMMENDED_FOR_BUSINESS,recommendations_category.    RECOMMENDED_FOR_FAMILY,recommendations_category.    RECOMMENDED_FOR_DATE,recommendations_category.    RECOMMENDED_FOR_MYSELF,recommendations_category.    RECOMMENDED_FOR_FRIENDS,categories_friends.    PENDING,categories_friends.    SKIPPED,categories_friends.    NOT_RECOMMENDED,categories_friends.    RECOMMENDED_UNCATEGORIZED,categories_friends.    RECOMMENDED_FOR_BUSINESS,categories_friends.    RECOMMENDED_FOR_FAMILY,categories_friends.    RECOMMENDED_FOR_DATE,categories_friends.    RECOMMENDED_FOR_MYSELF,categories_friends.    RECOMMENDED_FOR_FRIENDS,number_of_recommendations_total,transaction_subnetype,categories_friends.RECOMMENDED_FOR_M YSELF,counterparty_ibank,recommendations_category.RECOMMANDED_UNCATEGORIZED,opening_periods.Monday,opening_periods.Tuesday,opening_periods.Wednesday,opening_periods.Thursday,opening_periods.Friday,opening_periods.Saturday,opening_periods.Sunday,recommendations_category.PENDIN,recommendations_category.     PENDING,recommendations_category.     SKIPPED,recommendations_category.     NOT_RECOMMENDED,recommendations_category.     RECOMMENDED_UNCATEGORIZED,recommendations_category.     RECOMMENDED_FOR_BUSINESS,recommendations_category.     RECOMMENDED_FOR_FAMILY,recommendations_category.     RECOMMENDED_FOR_DATE,recommendations_category.     RECOMMENDED_FOR_MYSELF,recommendations_category.     RECOMMENDED_FOR_FRIENDS,categories_friends.     PENDING,categories_friends.     SKIPPED,categories_friends.     NOT_RECOMMENDED,categories_friends.     RECOMMENDED_UNCATEGORIZED,categories_friends.     RECOMMENDED_FOR_BUSINESS,categories_friends.     RECOMMENDED_FOR_FAMILY,categories_friends.     RECOMMENDED_FOR_DATE,categories_friends.     RECOMMENDED_FOR_MYSELF,categories_friends.     RECOMMENDED_FOR_FRIENDS,categories_friends. RECOMMENDED_FOR_BUSINESS,eventType,counterparty_ibn,country_normalized
9876543210,"IDEAL: STARBUCKS STORE seattle.starbucks.com, US
",IDEAL,US08TCCL08910407009824,Starbucks,,-15.35,USD,INVOICE ,2456873,2023-07-30T14:20:01.244826,Starbucks,,FOOD_AND_DRINK,,,,,PERSON,5812,"coffee, cafe, store",,,,,,iDEAL,,569,0.0,0.0,0.0,0.0,0.0,100.0,50.0,200.0,150.0,[],[],[],[],[],"[{'name': 'John Smith', 'user_type': 'PERSON', 'number_of_recommendations': 50, 'uuid': '123-xyz'}]","[{'name': 'Emma Johnson', 'user_type': 'PERSON', 'number_of_recommendations': 20, 'uuid': '456-abc'}]","[{'name': 'Robert Brown', 'user_type': 'PERSON', 'number_of_recommendations': 90, 'uuid': '789-def'}]","[{'name': 'David Williams', 'user_type': 'PERSON', 'number_of_recommendations': 60, 'uuid': '321-ghi'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7362929843,"SWIFT: ABC Corp. San Francisco, USA",SWIFT,US80TCCL04251307298432,ABC Corp.,,-245.65,USD,TRANSFER PAYMENT,4826053,2024-10-18T11:37:05.342153,ABC Corp.,,BUSINESS_EXPENSES,,,,,COMPANY,,,,,,,,SwiftAction,,388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9867432593,"SWIFT: ABC**ABC* Gastro Madrid, ES
 in ES.",SWIFT,ES91TCCL91020206984972,ABC**ABC* Gastro,,-200.75,EUR,WITHDRAWAL,2860934,2024-08-21T12:45:20.907362,,ES.,TRAVEL,,,,,COMPANY,3501,,,,,,,SwiftAction,,336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2373827930,"BUNQ: ABC**DEF* Italian 24 London, UK
 in UK.",BUNQ,NL42ABNA0451286429,ABC**DEF* Italian 24,,-55.2,GBP,WITHDRAWAL,5928351,2024-08-21T20:15:45.619574,,UK.,PERSONAL_CARE,,,,,COMPANY,7298,,,,,,,BunqAction,,388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9358846217,"BUNQ: JAVA JOE COFFEE SHOP, UK
 in High St, 727, Oxford, UK, OX1 4LA.",BUNQ,DE75TCCL92380808092822,JAVA JOE,,-28.35,GBP,PAYMENT,7452109,2023-09-11T11:10:11.291873,Java Joe Coffee Shop,"High St, 727, Oxford, UK, OX1 4LA.",FOOD_AND_DRINK,51.7520131,-1.2578499,0,0,COMPANY,5814,"cafe, bar",,0.0,https://maps.google.com/?cid=65221830009604117817,Oxford,UK,BunqPaymentAction,,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United Kingdom
9356782521,"IDEAL: SPOTIFY * SUBSCRIPTION spotify.com, NL
",IDEAL,DE45CLOP01930346579832,Spotify,,0.0,EUR,BILLING,1925670,2024-02-15T14:27:45.316789,Spotify,,SUBSCRIPTIONS,,,,,COMPANY,5734,"music, streaming",,,,,,iDEALAction,,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2356728091,"PAYMENT: Star Sizzling Grill Boston, US
",PAYMENT,GB26TCCL05150927010845,Star Sizzling Grill,,-75.45,USD,BILLING,8912354,2024-05-13T11:35:32.929410,,,FOOD_AND_DRINK,,,,,COMPANY,5813,,,,,,,PaymentAction,,336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2348787322,"BUNQ: Java Coffee SEATTLE, US
 in Pine Street 120, Seattle, US, 98101.",BUNQ,DE29TXFF06151184900952,JavaCoffee,,-51.72,USD,PAYMENT,5672615,2025-04-12T09:35:47.530228,JavaCoffee,"Pine Street 120, Seattle, US, 98101.",FOOD_AND_DRINK,47.6097,-122.3331,0,0,COMPANY,5813,"cafe, bakery",,,,,,BunqAction,,388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8478192781,"PAYMENT: Amazon Purchase Seattle, US
 in Boren Avenue, 440, Seattle, US, 98109.",PAYMENT,NL96AIRB0845089401,Amazon,,-200.12,EUR,PURCHASE,6483149,2023-11-12T12:14:37.685962,Amazon Headquarter,"Boren Avenue, 440, Seattle, US, 98109.",ELECTRONICS,47.6205,-122.3493,0,0,COMPANY,,"store, electronics",,2.0,https://maps.google.com/?cid=9019837476169857432,Seattle,US,PurchaseAction,,336,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,[],[],"[['James Smith', 'PERSON', 1, 'jsmith123']]",[],"[['Corporate Corp', 'COMPANY', 1, 'ccorp987']]",[],[],[],[],"[{'open': 800, 'close': 1800}]","[{'open': 800, 'close': 1800}]","[{'open': 800, 'close': 1800}]","[{'open': 800, 'close': 1800}]","[{'open': 800, 'close': 1800}]",[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA
2384610294,"BUNQ: BACKDROP EATERY OREGON, US
 in NW Oregon Ave, 153, Bend, US, 97703.",BUNQ,DE65YGAX00099936274788,BACKDROP EATERY,,-78.67,USD,WITHDRAW,5958392,2024-07-28T13:36:45.729153,Backdrop Eatery & Venue,"NW Oregon Ave, 153, Bend, US, 97703.",ENTERTAINMENT,44.060501,-121.316354,0,0,COMPANY,5813,"venue, restaurant",,2.0,https://maps.google.com/?cid=6814269629394120990,Bend,US,BunqAction,,558,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,[],[],[],"[{'name': 'John', 'type': 'PERSON', 'recommendations': 1, 'uuid': '2378cb58-dbe8-4131-9d85-f57b227325a9'}]",[],[],"[{'name': 'Mary', 'type': 'PERSON', 'recommendations': 1, 'uuid': '828f7232-306e-4cb6-948a-f8b6e63efb5a'}]",[],[],[],"[{'open': 1100, 'close': 2300}]","[{'open': 1100, 'close': 2300}]","[{'open': 1100, 'close': 2300}]","[{'open': 1200, 'close': 2400}]","[{'open': 0, 'close': 100}, {'open': 1200, 'close': 2400}]","[{'open': 1200, 'close': 2300}, {'open': 0, 'close': 100}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA
8372621289,"PAYMENT: STARBUCKS COFFEE, BOSTON, US
",PAYSAFECASH,US67SCVS03110301728304,STARBUCKS,,-5.5,USD,INVOICE,2859018,2024-01-03T14:15:23.481599,STARBUCKS,,FOOD_AND_DRINK,,,,,COMPANY,5814,"cafe, coffee_shop",,200.0,,Boston,USA,PaySafeCashAction,35403,569,0.0,0.0,15.0,150.0,20.0,5.0,10.0,0.0,20.0,[],[],[],"[['John Doe', 'PERSON', 150, 'fd23ce75-f8ed-46b3-a520-66a3312b7a8a']]","[['Jane Smith', 'PERSON', 20, '59c11f0d-3cf3-4131-a669-a8764fe85f37']]","[['Robert Upshaw', 'PERSON', 5, '03fb0e81-49e0-488c-9899-aef3f10307a5']]","[['Susan Foreman', 'PERSON', 10, 'a7db1e0a-5cc0-4895-9cad-b3fbdd3275a7']]",,"[['Richard Kent', 'PERSON', 20, '8a843c3f-5271-428b-a059-d1e18cdacdb1']]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA
3483480823,"IDEAL: TRADER JOE'S SAN FRANCISCO, US
 in Harrison Street, 930, San Francisco, US, 94105.",IDEAL,NL63ABCD1234567890,TRADER JOE'S,,-75.29,USD,WITHDRAWAL,5876039,2023-11-20T18:55:50.000000,Trader Joe's,"Harrison Street, 930, San Francisco, US, 94105.",GROCERIES,37.78307,-122.396487,0,0,PERSON,5499,"grocery store, food, shopping",,3.0,https://maps.google.com/?cid=4376421982726251598,San Francisco,US,IDEALAction,,336,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,[],[],[],[],[],"[{'name': 'Jim Smith', 'user_type': 'PERSON', 'number_of_recommendations': 2, 'uuid': '587d984d-9dcf-43ba-a302-6ae9f6d6c5d1'}]",[],[],[],"[{'open': 900, 'close': 2100}]","[{'open': 900, 'close': 2100}]","[{'open': 900, 'close': 2100}]","[{'open': 900, 'close': 2100}]","[{'open': 900, 'close': 2200}]","[{'open': 800, 'close': 2200}]","[{'open': 800, 'close': 2100}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA
9387267389,"PAYMENT: PUBLISHING LTD LOS ANGELES, US",PAYMENT,US22TCCL74920391834928,PUBLISHING LTD,,-15.8,USD,BILLING,8273952,2023-11-21T07:20:15.462829,PUBLISHING LTD,,SUBSCRIPTIONS,,,,,COMPANY,,"publishing, books, media",,,,,,PaymentToCompany,,334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,[],[],[],[],"[['John Doe', 'PERSON', 1, '73abb68c-4f56-4894-888e-d5c611948688']]",[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5289436751,"IDEAL: DUCKDONUTS*RESERVATION AMSTERDAM, NL
 in EUR.",IDEAL,NL91ABNA0417164300,DUCKDONUTS*RESERVATION,,-5.89,EUR,INVOICE,6892034,2024-05-12T17:30:54.635134,,NL.,FOOD_AND_DRINK,,,,,PERSON,,,,,,,,iDealAction,,558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3929577402,"SWIFT: JOHN'S CAFE LONDON, UK
",SWIFT,FR02TCCL0635217882177,John's Cafe,,-15.0,GBP,PAYMENT,6521878,2024-02-12T14:17:29.422412,John's Cafe,,FOOD_AND_DRINK,,,,,PERSON,,"cafe, restaurant",,,,,,SwiftAction,,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9683724437,April Salary: bunq Payroll 2024-04-30 EUR,PAYMENT,IT31B0326844280052839126100,Bantegs,ES0614650296548354635478,23.78,EUR,PAYMENT,3912782,2024-04-30T14:20:25.035823,,,PAYROLL,,,,,PERSON,,,,,,,,SalaryPayroll,2053745398,558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453209821,"BUNQ: Good Brews MIAMI, US
 in Palm Court, Miami, US, 33137.",BUNQ,US16JKLM09871234089011,Good Brews,,-32.88,USD,WITHDRAWAL,4067183,2023-10-30T05:30:20.322802,Good Brews,"Palm Court, Miami, US, 33137.",ENTERTAINMENT,25.81322,-80.192554,0,0,COMPANY,5813,"cafe, bar",,5.0,,,,BunqAction,,137,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,"[['John Doe', 'PERSON', 1, '238954']]",[],"[['Jane Smith', 'PERSON', 1, '985632']]",[],"[['Jack Jenkins', 'PERSON', 2, '804752']]","[['James Brown', 'PERSON', 1, '123789']]",[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5410000345,"SWIFT: KLM FLIGHT AMSTERDAM, NL
",SWIFT,DE35SOLADEST5002033207,KLM Royal Dutch Airlines,,-673.91,EUR,PAYMENT,8796532,2024-06-23T09:21:14.945720,KLM,,TRAVEL,,,,,COMPANY,3000,,,,,,,MasterCardAction,,558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9846555472,"SOFT: Amazon Online Seattle, US
",SOFT,US28ABCO09180756129356,Amazon,,-52.75,USD,PURCHASE,6729352,2024-07-12T05:13:32.144570,Amazon,,SHOPPING,,,,,PERSON,5311,"shopping, online",,,,,,OnlinePurchaseAction,,388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7898456341,"SWIFT: STARBUCKS COFFEE SHOP TORONTO, CA
 in Front Street West, 12, Toronto, CA, M5J 2X5.",SWIFT,CA42TCCL92980415987524,Starbucks Coffee,,-259.56,CAD,PAYMENT,2875201,2024-06-15T03:34:45.853617,Starbucks Front Street,"Front Street West, 12, Toronto, CA, M5J 2X5.",FOOD_AND_DRINK,43.6448212,-79.3809415,0,0,COMPANY,5814,"cafe, store",,0.0,https://maps.google.com/?cid=15739856451153455418,Toronto,CA,SwiftTransaction,,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],"[{'open': 600, 'close': 2200}]","[{'open': 600, 'close': 2200}]","[{'open': 600, 'close': 2200}]","[{'open': 600, 'close': 2200}]","[{'open': 600, 'close': 2300}]","[{'open': 700, 'close': 2200}]","[{'open': 800, 'close': 2100}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Canada
2884829921,"IDEAL: Netflix * PENDING netflix.com, NL
",IDEAL,DE69WBTK04140408304532,Netflix,,0.0,EUR,SUBSCRIPTION,7865241,2024-12-17T23:16:48.798052,Netflix,,ENTERTAINMENT,,,,,COMPANY,5815,streaming service,,,,,,iDealAction,,334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8976802357,"BUNQ: George Coffee House AMSTERDAM, NL
 in NL.",BUNQ,NL10BUNQ3321556789,George Coffee House,,-15.5,EUR,PAYMENT,7492731,2023-12-30T11:15:28.574940,George Coffee House,NL.,FOOD_AND_DRINK,,,,,PERSON,,"coffee, cafe, restaurant",,,,,,BunqAction,,771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908798314,"PAYSAFECASH: NETFLIX STREAMING SERVICE LOS ANGELES, US
",PAYSAFECASH,NL91ABNA0417164300,NETFLIX,,-15.9,EUR,SUBSCRIPTION,18965432,2024-05-25T10:20:11.000420,NETFLIX,,ENTERTAINMENT,,,,,COMPANY,5734,"streaming, entertainment",,,,,,PaySafeCashAction,,558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2569376438,"IDEAL: THE DONUT SHOP AMSTERDAM, NL
 in Hazenstraat, 15, Amsterdam, NL, 1016",IDEAL,NL67TCCL39238402187942,THE DONUT SHOP,,-14.35,EUR,WITHDRAWAL,4853216,2024-09-15T14:20:01.027864,The Donut Shop,"Hazenstraat, 15, Amsterdam, NL, 1016",FOOD_AND_DRINK,52.3661652,4.8664927,0,0,PERSON,5462,"cafe, bakery",,7.0,https://maps.google.com/?cid=5623471982641092163,Amsterdam,NL,iDEALAction,,569,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,[],"['Anna, PERSON, 1, 21424']",[],[],[],[],"[{'name': 'John', 'user_type': 'PERSON', 'number_of_recommendations': 2, 'uuid': '12563547'}, {'name': 'Emma', 'user_type': 'PERSON', 'number_of_recommendations': 1, 'uuid': '89532741'}]","[{'name': 'Lisa', 'user_type': 'PERSON', 'number_of_recommendations': 1, 'uuid': '36298574'}]","[{'name': 'Max', 'user_type': 'PERSON', 'number_of_recommendations': 1, 'uuid': '56839873'}, {'name': 'Leo', 'user_type': 'PERSON', 'number_of_recommendations': 1, 'uuid': '96235437'}]","[{'open': 1200, 'close': 2200}]","[{'open': 1200, 'close': 2200}]","[{'open': 1200, 'close': 2200}]","[{'open': 1200, 'close': 2200}]","[{'open': 1200, 'close': 2230}]","[{'open': 1200, 'close': 2230}]","[{'open': 1200, 'close': 2200}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Netherlands
2345972634,"WISE: WB *Coffee Time San Francisco, US
 in Geary Boulevard, 4705, San Francisco, US, 94118.",WISE,US38TCSL05180907325415,WB *Coffee Time,,-10.37,USD,TRANSFER PAYMENT,5829346,2024-09-15T19:00:07.123486,Coffee Time,"Geary Boulevard, 4705, San Francisco, US, 94118.",FOOD_AND_DRINK,37.780764,-122.480448,0,0,COMPANY,5411,"cafe, restaurant",,5.0,https://maps.google.com/?cid=9907074469898674800,San Francisco,US,WiseAction,,771,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,[],[],[],"[['John Doe', 'PERSON', 1, '5d083a3c-349e-46b0-b450-f212f0f1fabe']]","[['Jane Smith', 'PERSON', 1, '2d093c3d-556e-40a0-b456-f214f5f1b543']]","[['Mary Johnson', 'PERSON', 1, '2d093c3d-556e-40a0-b456-f214f5f1b544']]","[['James Brown', 'PERSON', 1, '2d093c3d-556e-40a0-b456-f214f5f1b545']]","[['David Wilson', 'PERSON', 1, '2d093c3d-556e-40a0-b456-f214f5f1b546']]",[],"[{'open': 600, 'close': 2200}]","[{'open': 600, 'close': 2200}]","[{'open': 600, 'close': 2200}]","[{'open': 600, 'close': 2200}]","[{'open': 0, 'close': 200}, {'open': 600, 'close': 2200}]","[{'open': 0, 'close': 200}, {'open': 600, 'close': 2200}]","[{'open': 600, 'close': 2200}, {'open': 0, 'close': 200}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA
8402259470,"WISE: PAYGO LOS ANGELES, US
",WISE,US12ASDF07120912348710,LA Metro,,-3.7,USD,TRANSFER PAYMENT,4512329,2023-10-31T16:52:40.304590,LA Metro,,TRANSPORT,,,,,COMPANY,4722,,,,,,,WiseTransferAction,,336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8765432190,"PAYSAFECASH: AMAZON * PROCESSED amazon.com, US
",PAYSAFECASH,DE32REIN12121506042450,Amazon,,-45.21,EUR,PAYMENT,4536785,2024-06-15T10:20:18.353562,Amazon,,ELECTRONICS,,,,,COMPANY,5942,"online, shopping, electronics",,,,,,PaySafeCashAction,,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
